smiles,id-num,id,database,db_id,similarity,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,half_life_obach,ld50_zhu,lipophilicity_astrazeneca,ppbr_az,solubility_aqsoldb,vdss_lombardo,ames,bbb_martins,bioavailability_ma,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,herg,hia_hou,pgp_broccatelli,molecular_weight,formal_charge,clogp,heavy_atoms,h_bond_acceptors,h_bond_donor,rotatable_bonds,num_of_rings,molar_refractivity,number_of_atoms,topological_surface_area_mapping,vina_affinity
Cc1ccc(Nc2nc(NCCC(C)C)nc3c2cnn3C)cc1,31,MCULE-7477600634-DMCH,MCULE-FULL,21581551,0.83413,-5.025364399,76.25250244140625,74.05455780029297,12.74080753326416,2.663799763,2.4189064502716064,93.67594909667967,-3.842930794,2.1064658164978027,0.9790830016136168,0.9986057877540588,0.9981319308280944,0.1520338207483291,0.7518402338027954,0.5054267048835754,0.0127219771966338,0.9983490705490112,0.6254336833953857,0.5326713919639587,0.9817188382148744,0.9996145963668824,0.1471322625875473,324.2062448,0,3.8733200000000023,24,6,2,6,3,98.71040000000004,24,67.66,-8.717
COc1ccc(Nc2nc(NCCCO)nc3nc[nH]c23)cc1,32,MCULE-9632251356-DMCH,MCULE-FULL,2460883,0.83337,-5.384341717,45.322994232177734,32.987457275390625,3.387198686599731,2.363792657852173,2.4383511543273926,83.43049621582031,-3.985497952,3.1284279823303223,0.7615965008735657,0.4620829820632934,0.9740591645240784,0.026336303,0.000397803,0.088742428,0.311592549085617,0.5660462379455566,0.9970220923423768,0.6868317723274231,0.9946792125701904,0.9996318817138672,0.008040803,314.1491238,0,1.8994,23,7,4,7,3,88.1529,23,107.98,-7.676
NC(=O)c1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)cc1,33,MCULE-2944666151-DMCH,MCULE-FULL,1119911,0.83295,-5.383442402,35.54319381713867,57.230445861816406,10.11506175994873,2.42306137084961,3.113411664962769,91.30874633789062,-4.319009304,1.7629073858261108,0.4951601922512054,0.996615707874298,0.9943147301673888,0.00484796,0.9331713914871216,0.0467901416122913,0.044857699,0.4578466713428497,0.9841089844703674,0.9993119239807128,0.9981764554977416,0.9998037219047546,0.7119811773300171,363.169524912,0,3.063200000000001,27,6,3,6,4,105.2443,27,102.16,-9.701
COCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,34,MCULE-3870168010-DMCH,MCULE-FULL,21572176,0.83289,-4.686183929,55.14888381958008,49.49298095703125,11.794084548950195,2.347362995147705,2.8533616065979004,90.43190002441406,-4.002767086,3.769422054290771,0.937311053,0.9537380933761596,0.9988064765930176,0.021871589,0.091608107,0.000909931,0.1504687219858169,0.9874318838119508,0.3284462094306946,0.948553502559662,0.9751765131950378,0.9999358654022216,0.002526005,332.1152368440001,0,2.818600000000001,23,7,2,6,3,91.40440000000004,23,76.89,-8.278
COCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,35,MCULE-1616014656-DMCH,MCULE-FULL,781266,0.83289,-4.643442154,70.06436157226562,56.707786560058594,3.1838386058807373,2.303449869155884,2.671593666,82.64987182617188,-3.743057966,2.8430118560791016,0.8970531821250916,0.9478645324707032,0.999015212,0.0115274544805288,0.017743794,0.057823107,0.008491167,0.998867393,0.4469533264636993,0.8202977776527405,0.8177458643913269,0.9999358654022216,0.018849909,312.1698593,0,2.4736200000000004,23,7,2,6,3,91.13140000000004,23,76.89,-8.673
CCCCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,36,MCULE-4879618266-DMCH,MCULE-FULL,21579206,0.83283,-4.906786442,74.56665039,49.92054367,44.14771270751953,2.618330717086792,2.582869529724121,93.27928161621094,-4.254662514,1.7821673154830933,0.8641899228096008,0.9960344433784484,0.9993478655815125,0.1264079511165619,0.0592728741466999,0.008814141,0.9115177989006042,0.998764991760254,0.2508721947669983,0.6797462105751038,0.9947401881217957,0.9995644688606262,0.3580516278743744,324.20624476800003,0,4.017420000000002,24,6,2,7,3,98.78040000000006,24,67.66,-8.975
CCCCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,37,MCULE-3518508444-DMCH,MCULE-FULL,21579548,0.83283,-4.971025467,83.79322052001953,35.03361129760742,59.17889404296875,2.5809199810028076,2.226789951324463,97.92378997802734,-3.395060539,5.9418439865112305,0.4551970660686493,0.8501502871513367,0.9995648264884948,0.051158454,0.2004907429218292,0.006879548,0.5634774565696716,0.99191415309906,0.6632022857666016,0.8012389540672302,0.9755752682685852,0.9994755387306212,0.3312362730503082,344.15162235200006,0,4.362400000000003,24,6,2,7,3,99.05340000000004,24,67.66,-8.434
CCCCCNc1nc(Nc2ccccc2)c2cnn(C)c2n1,38,MCULE-9056640772-DMCH,MCULE-FULL,21579160,0.8327,-4.69110918,75.42725372314453,51.17893981933594,40.28978729248047,2.485262870788574,2.545989513397217,90.37175750732422,-3.860458374,1.7464388608932495,0.5508244037628174,0.94679141,0.9995576739311218,0.021955196,0.068718076,0.1233357936143875,0.8003053069114685,0.9335482716560364,0.009500977,0.6915606260299683,0.9517666101455688,0.9999544620513916,0.020294799,310.1905947,0,3.7090000000000014,23,6,2,7,3,94.04340000000003,23,67.66,-8.274
CN(C)CCCNc1nc(-c2ccc(Cl)cc2)nc2c1CCC2,39,MCULE-6742999480-DMCH,MCULE-FULL,6618332,0.83261,-4.477838039,61.32203293,67.95437622070312,20.23796272277832,3.0909600257873535,2.241744041442871,88.58728027,-2.678994417,2.5802011489868164,0.1090895757079124,0.999991536140442,0.9938794374465942,0.000506887,5.352812149794772e-05,0.7120963335037231,0.6654146909713745,0.1892022788524627,0.095921502,0.016858123242855,0.99998939,0.999534011,0.070747405,330.1611244,0,3.649300000000002,23,4,1,6,3,96.16370000000003,23,41.05,-7.814
COCCNc1nc(Nc2ccccc2)c2cnn(C)c2n1,40,MCULE-4203880597-DMCH,MCULE-FULL,781260,0.8326,-4.592560291,67.84485626220703,49.022098541259766,0.2142435312271118,2.311485528945923,2.370091199874878,81.76617431640625,-3.360268593,3.4632928371429443,0.9498103260993958,0.9863473176956176,0.9988620281219482,0.0110904024913907,0.003677551,0.009662105,0.032620654,0.9473787546157836,0.0243254825472831,0.9607022404670716,0.8622753620147705,0.9999350309371948,0.067133218,298.1542092,0,2.1651999999999996,22,7,2,6,3,86.39440000000003,22,76.89,-8.005
OCCCNc1nc(Nc2ccccc2)nc2ccccc12,41,MCULE-1030142973-DMCH,MCULE-FULL,1117620,0.83256,-5.172576427,109.1637725830078,55.616966247558594,7.729717731,2.753371238708496,2.463864565,86.37734222,-4.591486931,1.9288368225097656,0.980288863182068,0.9990339279174804,0.999363124,0.0101795503869652,0.060181875,0.1674791127443313,0.8948436379432678,0.098706119,0.1182814687490463,0.9288811683654784,0.9820581078529358,0.9997435212135316,0.7673506140708923,294.1480612,0,3.167700000000001,22,5,3,6,3,89.45520000000003,22,70.07,-8.654
CCc1ccc(Nc2nc(NCC3CCCO3)nc3c2cnn3C)cc1,42,MCULE-9563112625-DMCH,MCULE-FULL,21590923,0.83213,-4.971222401,91.8158721923828,85.30581665039062,12.393071174621582,2.7384605407714844,3.4687716960906982,93.89826965332033,-4.585912704,2.185868501663208,0.991726279,0.9874461889266968,0.9923595786094666,0.002053001,0.1328850537538528,0.0108930598944425,0.002561269,0.9643864035606384,0.873081386,0.9449214339256288,0.9999561309814452,0.999817669391632,0.5371614694595337,352.20115938800006,0,3.260200000000002,26,7,2,6,4,102.87040000000005,26,76.89000000000001,-8.889
COc1ccc(Nc2nc(NCC3CCCO3)nc(C)c2[N+](=O)[O-])cc1,43,MCULE-9969960618-DMCH,MCULE-FULL,2635833,0.83206,-5.078505993,105.0239486694336,104.4862823486328,3.357376814,2.8543853759765625,3.4186789989471436,86.23924255371094,-4.641785145,3.113933563232422,0.9918946623802184,0.8545405864715576,0.9996294975280762,0.002381132,0.5876179337501526,0.0136447325348854,0.001745827,0.6411114931106567,0.8864607214927673,0.9930877089500428,0.9973044395446776,0.998542547225952,0.0108632305637001,359.1593542,0,3.0363200000000017,26,8,2,7,3,97.16380000000002,26,111.44,-8.32
COCCNc1nc(Nc2ccc(C)c(C)c2)c2nccnc2n1,44,MCULE-8214969368-DMCH,MCULE-FULL,850544,0.83188,-4.593057156,66.51544189453125,63.46589279174805,4.854873180389404,2.424931287765503,2.325977325439453,92.97779083251952,-3.752926588,3.137624740600586,0.9347280859947203,0.9492048025131226,0.9992595314979552,0.0412299148738384,0.031960316,0.5935888886451721,0.836695671,0.9979717135429382,0.9959664344787598,0.8395794630050659,0.9453772902488708,0.9999278783798218,0.074816421,324.16985926000007,0,2.838540000000001,24,7,2,6,3,94.69240000000003,24,84.85000000000001,-8.699
Cc1cccc(Nc2nc(NCCN3CCOCC3)nc3c2cnn3C)c1C,45,MCULE-8475606479-DMCH,MCULE-FULL,21654032,0.83185,-5.390027046,85.26896667480469,73.46035766601562,11.685284614562988,2.767310619354248,1.81334924697876,57.318016052246094,-3.834298134,0.7325014472007751,0.1442545652389526,0.9473223090171814,0.9989055395126344,0.018541899,0.064048685,0.1284282207489013,0.056322087,0.9999064207077026,0.9982537627220154,0.6864842176437378,0.998809576034546,0.9999457597732544,0.6965385675430298,381.22770848400006,0,2.46784,28,8,2,6,4,111.25140000000005,28,80.13,-9.738
COc1ccc(CNc2nc(Nc3cccc4ccccc34)c3cnn(C)c3n2)cc1,46,MCULE-9211697929-DMCH,MCULE-FULL,21666281,0.83182,-5.466329098,85.80133819580078,50.17380905151367,17.949249267578125,2.3584187030792236,4.035081863,99.6470184326172,-6.84361124,1.428287386894226,0.9981691837310792,0.7253925800323486,0.9858843684196472,0.023046912625432,0.9981197714805604,0.005152855,0.054330446,0.7979263067245483,0.999584973,0.970115066,0.9994533658027648,0.9999159574508668,0.992591381,410.18550932400007,0,4.880800000000003,31,7,2,6,5,123.85540000000005,31,76.89,-10.47
COCCCNc1nc(Nc2ccc3c(c2)OCCO3)c2cnn(C)c2n1,47,MCULE-2470161354-DMCH,MCULE-FULL,21586897,0.83176,-5.028971672,87.66114807128906,20.991186141967773,19.479646682739254,3.0956907272338867,2.0598082542419434,88.80731201171875,-2.485033512,2.4973132610321045,0.9552993774414062,0.9995916485786438,0.9998420476913452,0.000514207,0.4484979212284088,0.2021932452917099,0.001966258,0.997564435,0.9975984692573548,0.9345709681510924,0.9977510571479796,0.998976230621338,0.7544294595718384,370.17533856400007,0,2.3265,27,9,2,7,4,102.00140000000005,27,95.35,-8.421
CC(C)CCNc1nc(Nc2cc(Cl)c(Cl)cc2Cl)c2cnn(C)c2n1,48,MCULE-7067090025-DMCH,MCULE-FULL,21583430,0.83174,-5.310163975,50.91872024536133,73.53637695,9.405356407165527,2.690856934,2.6768858432769775,96.2211456298828,-5.221230984,6.950857639312744,0.5201936364173889,0.5811442732810974,0.998016357,0.3793148100376129,0.8339906334877014,0.1060895845293998,0.03580318,0.9909287095069884,0.8564568758010864,0.3223539292812347,0.9779662489891052,0.9997923970222472,0.7256748676300049,412.0736776480001,0,5.525100000000004,26,6,2,6,3,109.00340000000004,26,67.66,-8.666
Cc1ccc(Nc2nc(NCCCN(C)C)nc3nccnc23)cc1,49,MCULE-8757523691-DMCH,MCULE-FULL,2575425,0.83159,-4.82998991,50.14366912841797,34.08262634277344,36.55652618408203,2.5666725635528564,1.6261563301086426,69.58226013183594,-3.521439314,3.1505584716796875,0.995819926261902,0.964944065,0.908361315727234,0.077098019,0.000323803,0.530143678,0.9974485039711,0.7161090970039368,0.0476817153394222,0.5682995915412903,0.9993278980255128,0.9989948868751526,0.2730624377727508,337.20149373600003,0,2.835420000000001,25,7,2,7,3,101.25040000000004,25,78.86,-8.168
Cn1ncc2c(Nc3cc(Cl)ccc3O)nc(NCCCNC=O)nc21,50,MCULE-4725685340-DMCH,MCULE-FULL,21599016,0.83151,-5.67957592,21.641033172607425,46.08155441,317.3112793,3.133636236190796,2.5420682430267334,88.73298645019531,-3.154527903,0.8706453442573547,0.268759549,0.023742825,0.9727901816368104,0.2095455080270767,0.2314996868371963,0.0143647911027073,0.7772261500358582,0.2592665255069732,0.2890876829624176,0.991554081439972,0.9809892773628236,0.982029378,0.000368862,375.1210505,0,2.0138999999999987,26,8,4,8,3,99.87690000000003,26,116.99,-8.79
CCCCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,51,MCULE-2621662767-DMCH,MCULE-FULL,21567872,0.83145,-4.610809803,70.50390625,42.24360656738281,6.1691389083862305,2.6127572059631348,2.5176782608032227,88.60517883300781,-3.845736742,6.709118843078613,0.477930486,0.9597302675247192,0.9884600639343262,0.5327175259590149,0.3758375346660614,0.4048781991004944,0.6344443559646606,0.9744502902030944,0.087384284,0.8040784597396851,0.8808645606040955,0.9999290704727172,0.000737518,350.1466792040001,0,3.736200000000002,25,6,2,6,3,89.30040000000001,25,67.66,-8.895
Cc1ccc(Nc2nc(NCCN(C)C)nc3nccnc23)c(C)c1,52,MCULE-2559447240-DMCH,MCULE-FULL,2575392,0.83129,-4.809854031,57.145809173583984,53.69406509399414,8.005467414855957,2.668836832046509,1.627436637878418,88.47968292236328,-3.093774557,0.4781105518341064,0.9874655604362488,0.9701244831085204,0.937308133,0.0189906172454357,0.007686222,0.7322865724563599,0.9997454285621644,0.9616633653640748,0.013093724,0.8383960127830505,0.9956045150756836,0.9992917776107788,0.3598366975784302,337.20149373600003,0,2.7537400000000005,25,7,2,6,3,101.37040000000005,25,78.86,-9.032
COc1ccc(Nc2nc(NCCO)c3nccnc3n2)cc1,53,MCULE-3926118626-DMCH,MCULE-FULL,661135,0.83089,-5.406859398,27.153249740600582,26.42370033,2.966050386428833,2.329294443130493,1.5260056257247925,73.34110260009766,-3.164339781,2.158360481262207,0.2601316571235657,0.503885806,0.9885395169258118,0.0307017918676137,0.000232425,0.01224828325212,0.039059475,0.2822668850421905,0.9062954187393188,0.9113832116127014,0.9967017769813538,0.9998173117637634,0.0110511751845479,312.13347375200004,0,1.5761999999999996,23,8,3,6,3,86.98020000000001,23,105.08,-8.16
COc1ccc(Nc2nc(NCCN(C)C)nc3nccnc23)cc1,54,MCULE-6401936675-DMCH,MCULE-FULL,2575373,0.83062,-4.881157875,51.78496170043945,55.65756607055664,23.368371963500977,2.4527413845062256,1.1452091932296753,78.69158935546875,-3.654302835,1.349128246307373,0.9619572758674622,0.9073840975761414,0.9354463815689088,0.1401491016149521,0.00844857,0.7661391496658325,0.9840574860572816,0.9200055599212646,0.2666139602661133,0.4174461960792541,0.9990506768226624,0.999425172805786,0.2068515419960022,339.1807583,0,2.1455,25,8,2,7,3,98.44840000000002,25,88.09,-8.308
CCCCNc1nc(Nc2cc(C)ccc2O)c2cnn(C)c2n1,55,MCULE-1547998528-DMCH,MCULE-FULL,21567510,0.83061,-5.124970913,73.6722641,53.53859329223633,5.980996608734131,2.7504138946533203,3.233513832092285,94.5319366455078,-4.162621498,2.760791063308716,0.7524318695068359,0.4451393783092499,0.9987186193466188,0.023701407,0.5507089495658875,0.016276391223073,0.1633287817239761,0.9644104242324828,0.9879125952720642,0.5329664945602417,0.9590445160865784,0.9998261332511902,0.0213013049215078,326.1855093,0,3.3329200000000014,24,7,3,6,3,95.82820000000004,24,87.89,-8.451
CCCCNc1nc(Nc2cc(Cl)ccc2O)c2cnn(C)c2n1,56,MCULE-9587785537-DMCH,MCULE-FULL,21567833,0.83061,-4.886981487,44.02892303466797,68.50736236572266,21.06353759765625,2.8659167289733887,3.4224350452423096,94.15907287597656,-4.119423389,4.686573028564453,0.2009179592132568,0.1626772135496139,0.9986995458602904,0.030713396,0.4200633466243744,0.020344290882349,0.8093051314353943,0.817481518,0.7551870942115784,0.6784859299659729,0.954596221,0.9998261332511902,0.000770012,346.1308869080001,0,3.677900000000001,24,7,3,6,3,96.10120000000003,24,87.89,-8.543
CCOCCCNc1nc(Nc2ccccc2)c2cnn(C)c2n1,57,MCULE-6595954510-DMCH,MCULE-FULL,7713762,0.83052,-4.474385738,78.51837921142578,67.65445709228516,36.99027633666992,2.4254214763641357,2.4720489978790283,89.65540313720703,-4.315607071,3.011281728744507,0.9989699125289916,0.9983204007148744,0.9996870756149292,0.001544813,0.2435690015554428,0.0130495121702551,0.053266712,0.9853253960609436,0.6026493906974792,0.4222778081893921,0.9994505047798156,0.9999126195907592,0.032665208,326.1855093,0,2.945400000000001,24,7,2,8,3,95.62840000000004,24,76.89,-7.952
CC(C)CCNc1nc(Nc2ccccc2Br)c2cnn(C)c2n1,58,MCULE-5867414294-DMCH,MCULE-FULL,21582936,0.83046,-5.228188515,81.58188629,83.87858581542969,20.046709060668945,2.5685617923736572,2.664583921432495,98.27960205078124,-3.493980646,5.128466606140137,0.423639178,0.8199877142906189,0.9993695616722108,0.072543144,0.8972983360290527,0.2346903383731842,0.8459420204162598,0.9994810223579408,0.8150570392608643,0.5593780875205994,0.8102181553840637,0.9995962977409364,0.1180343627929687,388.1011067720001,0,4.327400000000003,24,6,2,6,3,101.67340000000004,24,67.66,-8.923
COc1ccc(CNc2nc(Nc3ccc(C)cc3O)c3cnn(C)c3n2)cc1,59,MCULE-7224521647-DMCH,MCULE-FULL,21665868,0.8304,-5.525215149,53.40165710449219,92.31756591796876,0.6961211562156677,2.4239649772644043,3.5084877014160156,99.34952545166016,-5.32612133,0.9350119233131408,0.6091064810752869,0.3252746760845184,0.9971837401390076,0.3311286568641662,0.4220986068248749,0.0115194264799356,0.1369277536869049,0.9668220281600952,0.9290839433670044,0.9803816080093384,0.9928213953971864,0.9998446702957152,0.8479206562042236,390.180423944,0,3.741620000000001,29,8,3,6,4,112.75120000000004,29,97.12,-9.658
Cc1cc(O)ccc1Nc1nc(NCCCCCO)nc2c1cnn2C,60,MCULE-3688950647-DMCH,MCULE-FULL,21605832,0.83033,-5.536465645,37.99373626708984,78.70573425292969,8.148732185,2.582085371017456,2.287562608718872,90.46375274658205,-3.845618248,2.111642360687256,0.6374356746673584,0.9361729621887208,0.6699150204658508,0.082909957,0.063645378,0.4106397628784179,0.3347058892250061,0.9992436170578004,0.7757046222686768,0.2496206611394882,0.9982554316520692,0.997858703136444,0.0105403298512101,356.19607400800004,0,2.6954200000000004,26,8,4,8,3,101.85700000000004,26,108.12,-8.591
COCCCNc1nc(-c2ccc(Cl)cc2)cc2ncccc12,61,MCULE-8285089184-DMCH,MCULE-FULL,7304744,0.83032,-4.680111885,136.43495178222656,48.44659423828125,50.52337265014648,2.811230182647705,2.6937265396118164,99.22896575927734,-4.08947134,9.813606262207031,0.5316136479377747,0.9989832043647766,0.9998645782470704,0.004534625,0.086862922,0.4890607595443725,0.7576166987419128,0.3243330121040344,0.990542471,0.6286796927452087,0.9985654950141908,0.999634862,0.9967889785766602,327.1138399,0,4.398600000000003,23,4,1,6,3,94.96670000000005,23,47.04,-8.329
Cc1ccc(O)c(Nc2nc(NCCOC(C)C)nc3c2cnn3C)c1,62,MCULE-4061246766-DMCH,MCULE-FULL,21603517,0.83026,-5.355211735,75.24472809,87.28890228271484,16.610397338867188,2.6233327388763428,2.379380226135254,91.69976806640624,-3.88950634,1.5278301239013672,0.0527961254119873,0.9749910831451416,0.9811823964118958,0.005566324,0.2765610516071319,0.1258499920368194,0.075750351,0.993546188,0.6949587464332581,0.1668181121349334,0.9998389482498168,0.998849868774414,0.0125016262754797,356.19607400800004,0,2.957820000000001,26,8,3,7,3,102.00820000000004,26,97.12,-8.645
CC(C)CCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,63,MCULE-5342920607-DMCH,MCULE-FULL,21582677,0.83023,-5.353095055,66.08628845214844,75.06547546386719,31.78810691833496,2.7190515995025635,3.111567497253418,98.02178955078124,-4.048906326,8.633769035339355,0.8521561622619629,0.8447809219360352,0.9959075450897216,0.1093715727329254,0.8678465485572815,0.706558108,0.9224594235420228,0.9993813037872314,0.5001311898231506,0.3882715404033661,0.8705112934112549,0.9998670816421508,0.1689671277999878,378.1126500000001,0,4.871700000000003,25,6,2,6,3,103.99340000000004,25,67.66,-8.529
CC(C)CCNc1nc(Nc2ccccc2F)c2cnn(C)c2n1,64,MCULE-4638327598-DMCH,MCULE-FULL,21581639,0.8301,-4.824008942,74.97640991210938,71.36494445800781,6.082502365112305,2.5420374870300293,2.8385159969329834,92.00080108642578,-3.736205816,6.414825439453125,0.926164209842682,0.9565562605857848,0.9988883137702942,0.042042229,0.2151220738887787,0.3403013050556183,0.7948886156082153,0.9979372024536132,0.2720231413841247,0.4920580089092254,0.9141290187835692,0.9999369382858276,0.020832149,328.18117289200006,0,3.7040000000000015,24,6,2,6,3,93.93140000000004,24,67.66,-8.451
COc1ccc(Nc2nc(NCCCO)nc3c2cnn3C)cc1,65,MCULE-2123779902-DMCH,MCULE-FULL,644146,0.83002,-5.003705502,48.34537887573242,42.89936065673828,1.6793808937072754,2.320118188858032,2.52811861,87.4699707,-3.594091177,1.4188997745513916,0.9789409637451172,0.7267007827758789,0.9990326166152954,0.034110274,0.3317801654338836,0.8247469663619995,0.099639289,0.879919171,0.9866718649864196,0.2578618228435516,0.997657061,0.9996834993362428,0.002793073,328.16477388000004,0,1.9097999999999995,24,8,3,7,3,92.77320000000002,24,97.12,-8.095
CC(=O)NCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,66,MCULE-3355227669-DMCH,MCULE-FULL,21596227,0.83002,-5.48150301,28.955591201782227,30.244901657104492,2.9654860496520996,2.692075729370117,2.4990432262420654,89.91461181640625,-3.379422665,2.098029375076294,0.3569642305374145,0.5252657532691956,0.9882045984268188,0.00528057,0.0272484086453914,0.001931689,0.0204631201922893,0.9631175994873048,0.9588674902915956,0.9519705176353456,0.9960152506828308,0.9951245188713074,0.001218188,359.12613587600003,0,2.3083,25,7,3,6,3,98.21210000000004,25,96.76,-9.058
CC(=O)NCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,67,MCULE-8641818078-DMCH,MCULE-FULL,21595874,0.83002,-5.402454853,39.82162094116211,41.52638244628906,2.8643717765808105,2.660357713699341,1.918651819229126,80.30381774902344,-3.640947104,2.190419435501098,0.1360418647527694,0.9360162019729614,0.968181014060974,0.04895898,0.007226833,0.010244907,0.1642310619354248,0.9941930174827576,0.8812698125839233,0.6645772457122803,0.996752143,0.9967055916786194,0.001645335,339.18075829200006,0,1.9633199999999993,25,7,3,6,3,97.93910000000004,25,96.76,-9.429
CC(=O)NCCNc1nc(Nc2ccc(C)cc2Br)c2cnn(C)c2n1,68,MCULE-3085225148-DMCH,MCULE-FULL,21597667,0.82971,-5.516221523,31.982505798339844,39.025367736816406,2.0291576385498047,2.4378716945648193,2.3112781047821045,95.67333221435548,-3.77844882,2.561781883239746,0.4821350574493408,0.9244734048843384,0.9889472723007202,0.003185017,0.7356507182121277,0.007089269,0.003926205,0.9971889853477478,0.9622769355773926,0.5109838247299194,0.9970809817314148,0.9984917640686036,0.1623214781284332,417.09127036000007,0,2.725820000000001,26,7,3,6,3,105.63910000000004,26,96.76,-8.914
COc1ccc(Nc2nc(NCCCO)c3ccccc3n2)cc1,69,MCULE-1870587348-DMCH,MCULE-FULL,1100584,0.8297,-5.205201626,82.71842956542969,93.23228454589844,3.021684169769287,2.799929141998291,2.795384645462036,94.15601348876952,-4.443144798,1.7139254808425903,0.9979565143585204,0.997793674468994,0.9999330043792723,0.010334183,0.2268324792385101,0.0462983958423137,0.749034584,0.2984358370304107,0.9972942471504213,0.8826119899749756,0.9981751441955566,0.9994224309921264,0.5658041834831238,324.1586259,0,3.1763000000000012,24,6,3,7,3,96.00720000000004,24,79.3,-8.729
Cc1cc(Br)ccc1Nc1nc(NCCCN(C)C)nc2c1cnn2C,70,MCULE-7466989067-DMCH,MCULE-FULL,21602536,0.82964,-5.242969513,40.38155746459961,58.88837432861328,22.748809814453125,2.6442947387695312,2.4348373413085938,90.93085479736328,-4.050592899,7.359439849853516,0.4720736443996429,0.9892703294754028,0.9947226047515868,0.003729996,0.4343113899230957,0.1050155311822891,0.5424452424049377,0.9879440069198608,0.7439517378807068,0.3394847810268402,0.9997631907463074,0.999765933,0.4281365871429443,417.1276558680001,0,3.5414200000000013,26,7,2,7,3,110.12640000000005,26,70.9,-8.376
CC(=O)NCCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,71,MCULE-8824200502-DMCH,MCULE-FULL,21596122,0.82961,-5.819327831,32.84490966796875,50.41194534301758,3.6039960384368896,2.7324411869049072,1.977790117263794,74.01264953613281,-3.085695982,2.372972011566162,0.04409219,0.035813365,0.8970889449119568,0.091320895,0.1207830607891082,0.0185282714664936,0.1194169372320175,0.8888619542121887,0.5688298344612122,0.9097727537155152,0.9962252378463744,0.9871476292610168,0.000510699,355.1756729120001,0,1.6689199999999993,26,8,4,6,3,99.60390000000004,26,116.99,-9.083
COCCCNc1nc(Nc2ccccc2F)c2cnn(C)c2n1,72,MCULE-6973154896-DMCH,MCULE-FULL,21586229,0.82949,-4.615550518,34.17713928222656,10.351194381713867,29.91313362121582,2.263327121734619,2.686110496520996,85.80445098876953,-3.575800657,4.986512660980225,0.9832623,0.9994705319404602,0.9998531341552734,0.004422768,0.0252653378993272,0.008294638,0.069170929,0.9092837572097778,0.721153736,0.6215084791183472,0.9843348860740662,0.9998996257781982,0.003643828,330.1604374480001,0,2.694400000000001,24,7,2,7,3,90.96940000000004,24,76.89,-8.332
COc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1,73,MCULE-6372717095-DMCH,MCULE-FULL,2407364,0.82937,-5.049323559,88.39943695,101.697998,4.669492721557617,2.164445400238037,3.972087383270264,97.08454895019533,-3.667190552,3.963961601257324,0.9991323351860046,0.6001589894294739,0.9956104159355164,0.070303082,0.9932504892349244,0.0494390465319156,0.7844411134719849,0.5855650901794434,0.9991890788078308,0.9989093542099,0.9911961555480956,0.9997939467430116,0.971140444,346.1429758,0,4.587100000000003,26,6,2,6,4,101.84940000000002,26,72.21000000000001,-9.234
CC(C)CCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,74,MCULE-4461065481-DMCH,MCULE-FULL,21581571,0.82932,-5.089934826,78.04740142822266,89.82220458984375,10.057939529418944,2.452197790145874,3.082606554031372,95.21241760253906,-3.689929485,2.0079898834228516,0.5964706540107727,0.6257127523422241,0.9985894560813904,0.063432544,0.8812306523323059,0.3090699315071106,0.3641806244850158,0.9996689558029176,0.9419136643409728,0.3378744125366211,0.9363856315612792,0.9999381303787231,0.0584988184273242,326.1855093,0,3.270500000000001,24,7,3,6,3,95.63820000000004,24,87.89,-8.547
Cc1ccc(Nc2nc(NCCN(C)C)nc3c2cnn3C)c(Br)c1,75,MCULE-7228349285-DMCH,MCULE-FULL,21585555,0.82919,-5.335021496,30.40198326,72.86528015136719,0.6935688853263855,2.5941948890686035,2.4484617710113525,87.66603088378906,-3.664651155,6.118542671203613,0.9691054821014404,0.866165817,0.9884307384490968,0.003723933,0.1975371539592743,0.2704590857028961,0.7041300535202026,0.9991884827613832,0.3739124536514282,0.452005535,0.9942759871482848,0.999765933,0.032227188,403.112005804,0,3.151320000000002,25,7,2,6,3,105.50940000000006,25,70.9,-8.535
