smiles,id-num,id-num.1,id,database,db_id,similarity,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,half_life_obach,ld50_zhu,lipophilicity_astrazeneca,ppbr_az,solubility_aqsoldb,vdss_lombardo,ames,bbb_martins,bioavailability_ma,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,herg,hia_hou,pgp_broccatelli,molecular_weight,formal_charge,clogp,heavy_atoms,h_bond_acceptors,h_bond_donor,rotatable_bonds,num_of_rings,molar_refractivity,number_of_atoms,topological_surface_area_mapping,vina_affinity,boltz_affinity_kcalmol,avg_affinity_pred_value,avg_affinity_probability_binary
C1CCC(COc2c3c(nc[nH]3)nc(Nc3ccccc3)n2)CC1,0,0,Query Molecule,Query Molecule,-1,1.0,-4.670984745,45.17861557006836,54.645713806152344,13.74609661102295,2.314971446990967,3.1340537071228027,95.01004028320312,-4.831045628,2.803741455078125,0.763606071,0.9584185481071472,0.9999332427978516,0.0132711334154009,0.053884484,0.006940846,0.3687269985675812,0.8902353048324585,0.9832110404968262,0.9877653121948242,0.8950814008712769,0.9999836683273317,0.3529713749885559,323.17461029200007,0,4.055600000000002,24,5,2,5,4,93.47840000000004,24,75.72,-9.666,8.95539457599322,-0.5655385454495748,0.784553050994873
COc1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)cc1,1,1,MCULE-9267345670-DMCH,MCULE-FULL,2859418,0.86037,-4.907069206,125.6556396484375,85.58229064941406,9.612985610961914,2.4904496669769287,3.8299286365509033,98.0280303955078,-4.171349525,4.391521453857422,0.9663656949996948,0.972241759300232,0.9905415177345276,0.3654614686965942,0.9632819294929504,0.3358769118785858,0.9993124008178712,0.9056740999221802,0.9457454681396484,0.9297665953636168,0.9988102912902832,0.9998300075531006,0.9104108810424804,350.1742759,0,3.972900000000003,26,6,2,6,4,103.27840000000003,26,68.3,-9.344,7.196561619202296,0.723928431669871,0.4025088846683502
COc1ccc(Nc2nc(NCC3CCCO3)nc3nccnc23)cc1,2,2,MCULE-1929796230-DMCH,MCULE-FULL,850507,0.85811,-5.073878765,98.65594482421876,86.47618865966797,9.577345848083496,2.7065627574920654,2.8567001819610596,95.46224212646484,-3.768959522,2.5231618881225586,0.9770286679267884,0.8583627343177795,0.912569523,0.067549832,0.8575578927993774,0.046942398,0.5046442151069641,0.9233254194259644,0.9942651391029358,0.9544968605041504,0.997584104537964,0.9995861649513244,0.6307371258735657,352.16477388000004,0,2.762900000000001,26,8,2,6,4,98.86840000000002,26,94.08,-8.826,7.734680880740285,0.3294128440320492,0.615945041179657
COc1ccc(Nc2nc(NCC3CCCO3)nc3[nH]ncc23)cc1,3,3,MCULE-5297050451-DMCH,MCULE-FULL,2626547,0.85697,-5.150120735,82.24021911621094,50.55664825439453,30.87632942199707,2.680894374847412,2.595305919647217,93.09191895,-3.888721228,3.0464425086975098,0.7632548809051514,0.8376814126968384,0.9833622574806212,0.004055642,0.5669430494308472,0.0149407824501395,0.007125246,0.6919215321540833,0.9435477256774902,0.9076406359672546,0.9900049567222596,0.999947428703308,0.2866018414497375,340.16477388000004,0,2.6959999999999997,25,7,3,6,4,95.4241,25,96.98,-8.519,7.6858681986331945,0.3651992678642273,0.4583126902580261
Cc1ccc(Nc2nc(NCC3CCCO3)nc(N)c2[N+](=O)[O-])cc1,4,4,MCULE-1873171734-DMCH,MCULE-FULL,757105,0.85546,-5.748669147,91.01739501953124,47.853797912597656,1.398609638214111,2.752227783203125,2.334308147,89.37606811523438,-4.29945755,3.602774858474731,0.9984789490699768,0.580497682,0.9949542880058287,0.005469334,0.228690967,0.000575789,0.009018575,0.2551079392433166,0.3889150619506836,0.9990436434745787,0.5920306444168091,0.9972971081733704,0.004047622,344.15968849999996,0,2.60992,25,8,3,6,3,95.02420000000002,25,128.23000000000002,-8.623,6.803728172699611,1.011929492155711,0.3090721368789673
Cc1ccc(Nc2nc(NCCCO)c3ccccc3n2)cc1,5,5,MCULE-2490882448-DMCH,MCULE-FULL,1108550,0.8505,-5.295095444,82.35877227783203,88.50718688964844,6.727978229522705,2.7511415481567383,2.2784523963928223,93.92029571533205,-4.565696239,3.6015350818634033,0.9966683983802797,0.996556282,0.9999219179153442,0.001484011,0.0242071077227592,0.2120286077260971,0.1045240610837936,0.077599086,0.3443852663040161,0.9085770845413208,0.9880895018577576,0.9998168349266052,0.1668564230203628,308.1637113,0,3.4761200000000017,23,5,3,6,3,94.19220000000004,23,70.07000000000001,-8.849,7.412858160893123,0.565353254477183,0.49841450651486713
c1ccc(-c2cc(NCC3(Cn4cccn4)CC3)n3nccc3n2)cc1,6,6,MCULE-4642859590-DMCH,MCULE-FULL,1936769,0.85017,-4.657654762,58.30420684814453,56.00725936889648,4.256641864776611,2.703434705734253,3.7267167568206783,99.38786315917967,-3.530632496,1.7670667171478271,0.986613929,0.9993451237678528,0.9991675615310668,0.003517622,0.2462920844554901,0.2673200368881225,0.7334948778152466,0.019455587,0.9996360540390016,0.9151067733764648,0.9797636270523072,0.9994127750396729,0.8615574240684509,344.1749446,0,3.485100000000002,26,6,1,6,5,100.80670000000002,26,60.040000000000006,-8.559,7.710504475951195,0.3471374809741974,0.38526885708173114
OCCCNc1nc(Nc2ccc(F)cc2)nc2ccccc12,7,7,MCULE-6485309263-DMCH,MCULE-FULL,1106948,0.84921,-5.330180168,94.80940246582033,60.81721115112305,9.295784950256348,3.013427495956421,2.5157551765441895,85.92105102539062,-4.798383236,1.7375797033309937,0.9144792556762696,0.9998039603233336,0.9999804496765136,0.001290877,0.0102499322965741,0.091083184,0.406870424747467,0.0295274946838617,0.3443450629711151,0.9140877723693848,0.9907339811325072,0.9998168349266052,0.4665498733520508,312.13863938400004,0,3.306800000000001,23,5,3,6,3,89.41320000000003,23,70.07,-8.856,6.9733148402372995,0.8875990907351176,0.3529452085494995
CCCCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,8,8,MCULE-9192195625-DMCH,MCULE-FULL,21567305,0.84561,-5.15803194,73.3507309,42.08039093017578,2.454303503036499,2.53650426864624,3.0126683712005615,86.81304931640625,-4.023031235,1.751222014427185,0.8726514577865601,0.1556262969970703,0.999189794063568,0.033402141,0.4625995457172394,0.079455301,0.056883875,0.9950386881828308,0.2529616355895996,0.7713176608085632,0.7935655117034912,0.9999507665634156,0.009209963,312.1698593,0,3.0245000000000006,23,7,3,6,3,91.09120000000004,23,87.89,-8.16,7.6227862957169625,0.4114469972749551,0.23533287147680917
